Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 [],ROI.24 [],ROI.25 []
0.257,0.1289706502470268,0.09378293519760578,0.12139589709146757,0.10774581257928136,0.06570083860914486,0.15077055862616798,0.12165479147105078,0.08948329237316947,0.06514673049926073,0.09739631855189858,0.03973879666638249,0.0352601292400397,0.08033132127495178,0.013069875485896337,0.016309361087202417,0.017940181831011783,0.06289756631565607,0.05265605238575631,0.12923852037174374,0.023404906231163373,0.06732545002794038,0.05218550863241537,0.14815212739357414,,0.14452294892635942,0.031611535810724116
0.777,0.11371841323740677,0.08767053911071429,0.11547647257585843,0.0913311505047244,0.06317137246195693,0.10446975181670239,0.07178925001490574,0.05769321488444964,0.054162511036493895,0.08554866502717043,0.02928357755136011,0.02200142764742615,0.051878336798770075,0.006979898215734278,0.00965438709852488,0.007365908136701678,0.05248652102215377,0.0344446147587935,0.0971046018550715,0.011954119700983855,0.05042706333303367,0.04146641201122879,0.10592831766285725,,0.12347010013380989,0.024295215726697253
1.276,0.12125539110307976,0.07841564040454876,0.14132662949113953,0.08677448114600277,0.05019837403995078,0.09542527882763875,0.09890449541576803,0.09749231698910912,0.05006567226828888,0.08181316287737245,0.026219801393492493,0.030264094853937547,0.046952543372454504,0.0066446335141298754,0.012224345993484495,0.008597190924463998,0.05045783655840801,0.032341511884588774,0.10855376874089363,0.015348554637642198,0.045322404896644956,0.03793541102115456,0.11777735066737496,,0.10662155257239601,0.022564284033906395
1.786,0.11718689685304305,0.061370344102899196,0.13849027219213264,0.06887337408203972,0.045326428593836496,0.08194531692180247,0.08612500544960988,0.12492836974092819,0.04639182621568233,0.07868240191930831,0.023967914357021145,0.020320222741369545,0.021830580503238536,0.005615915906397202,0.009537924736056936,0.009213949782583112,0.04659751103174608,0.02765610382634795,0.07415654238400812,0.007793013877600054,0.04262273180082532,0.02887707965201832,0.07061413209359174,,0.07542632731248441,0.021555771456747336
2.28,0.11607578020702754,0.07212840816959715,0.13758027656788185,0.055709914506686546,0.037857340673678457,0.07256519433997632,0.0822560800073546,0.1101717541066801,0.041646823073481776,0.07441600140908237,0.02552256065201254,0.014676183808676878,0.02345175678068192,0.0057982784665052455,0.008853551366643236,0.006677959852003233,0.04123775000164666,0.028951507826219008,0.09204619408574428,0.008944288389444145,0.04114044495079252,0.027914114713437865,0.079566255409229,,0.06247302801050328,0.017627140224351703
2.777,0.11679473647041974,0.06463698952826445,0.15504825286999452,0.05540773980707643,0.035933089110774405,0.05726462021821682,0.04903210976973669,0.07191437581829806,0.03427109205141276,0.06405626353398361,0.02408779176005268,0.020575219467699957,0.03208192470941703,0.002827045936326002,0.0080791127526328,0.005849153203116417,0.0378597246602118,0.027596760338234803,0.06296890615498772,0.009133069302566653,0.03903102444420197,0.020383987179983916,0.05281500998272211,,0.04428298241359935,0.013893857228553047
3.288,0.11044222159419338,0.06399532470746522,0.15049001282296803,0.05327726052549598,0.035782525399049546,0.046467907562097954,0.06162000940411278,0.0779990896271041,0.032799649304449216,0.06119856873151732,0.02073103454771656,0.009813462290983108,0.031075180353233527,0.008561371816409617,0.006976849485912231,0.009269688205651268,0.03370335362868702,0.02355688753301426,0.08649792830498931,0.004186654039253695,0.033640100884567835,0.021786493329885956,0.06311751030885417,,0.034772029975886465,0.015315657702716368
3.776,0.11147678054809441,0.06277162761166614,0.13989368858861653,0.03812146013631653,0.0318556241361726,0.05268082823829604,0.06586563449716053,0.07101769173592548,0.028673380533012778,0.05947302697824835,0.022456166859488754,0.026053355001145733,0.029155270763205822,0.006245906073205355,0.005479837289744885,0.008157472091430341,0.030045018450855453,0.032467757155870774,0.07713704065925418,0.005776857865117763,0.03209587226249452,0.016201507870210574,0.07318865405175319,,0.03279727970241576,0.018212567278811518
4.279,0.09262772837721646,0.050348717187518904,0.12122078367049133,0.04239946536233716,0.035713988126528776,0.062471390110296024,0.04426142538084432,0.06294766986788768,0.026493029126140794,0.058738221705178624,0.01646954215936171,0.01118574311552725,0.02314500556387719,0.006028634415604699,0.004802885050982607,0.005657400043087388,0.021874186301587696,0.017080454427830773,0.06435374466390927,0.004116793048821798,0.030285719367998367,0.010424993526120965,0.050504181887655895,,0.024191262200162773,0.013837028192566174
4.777,0.08456919753026189,0.029524158112570947,0.12589650909461322,0.03425666435743974,0.03212930145535997,0.056968954866209516,0.05408377436267108,0.059392987495565194,0.023310561264184557,0.050520050582925226,0.011486382040779449,0.0037294206923867714,0.03140934871147268,0.001306578766876514,0.005566112385304335,0.0031256919887819043,0.02089488817687059,0.013144187295982684,0.03466094764421573,0.004515085826788155,0.02767963557979733,0.01164233788127283,0.04233723326830152,,0.02136030891376668,0.012920386275665373
