Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.257,,0.02691297878080945,0.4622136215025452,0.06213570381781501,0.07778750132373952,0.023073840029551793,0.034593551680764466,0.011918595007568963,0.015825957460249892,0.013594100925338852,-0.03135657259544169,0.09650114417768468,0.053068028213834315,-0.04550630071245659,-0.03547574022919616,-0.04949204792847406,0.025043133115641374,0.11425950584015318,0.041259099464518195,-0.002459315851298469,0.008913479579901976,0.025566221205866393,0.044851719758840725,-0.1688072734199762
0.777,,0.06455542545377951,0.4034843920138196,0.014454324040594966,0.03425235195429494,-0.00235432375580558,0.02025934456811034,0.027307043009426386,0.017468071558193774,0.018376619296871875,-0.0014144025375844378,0.04097666143660838,0.014832483754265772,-0.012931544755035143,-0.0121589635109714,-0.02108232549709335,0.03867311381931746,0.0423907187734839,0.015051645012068626,0.0009612805420119752,0.013018252308846767,0.03355902854420903,0.014740478866968882,-0.10065835748111637
1.291,,0.06025563997430946,0.40628823488984206,0.003382862078675345,-0.0025510668951711094,-0.015424316452237718,0.005168499630815136,0.011339597773653995,0.016459084248541794,0.022480564854819064,0.011161132517637309,-0.006866011206703861,-0.008616759400075223,0.0027580520406400772,-0.0011495552143210336,-0.0026657848490841555,0.039643821704485376,-0.007014508593387194,0.000839516406810145,0.005482233606772405,0.017157752062669264,0.02987577001632215,0.0003162443406729863,-0.008350564668292777
1.776,,0.02227881487584107,0.37866671681616854,-0.010137071284139248,0.003712364663993803,-0.01853760169010905,-0.008136958161871525,-0.03563560302748918,0.01813002170271875,0.011635519238603526,0.008568479190564705,-0.02650603273005121,-0.0006966969717370591,0.00577605852851713,0.003003493907490694,0.001713066450612809,0.03571423453007714,-0.015988374507231857,-0.0005397538518371704,0.0028237046730174124,0.017962290686768516,0.030734048391076532,-0.0002033091183409213,0.0053618238215365965
2.286,,0.0011546415685156992,0.36879502911434014,-0.0021757485158836755,-0.016994462190463806,0.0011143356799886708,-0.0033250619886184955,-0.007301569549035032,0.013734944312361415,0.0006430168844854679,0.001060302005239352,0.009999408309662778,0.0012385723941991974,-0.002361905845433227,0.0007388784404115954,0.006648200632489595,0.029320820095374175,0.0071356335087478075,-0.004249268473086471,-0.0011827646767317104,0.0040375192717502775,0.014530394390215038,-0.006270781512444046,0.027147976002992086
2.777,,-0.014812733784266728,0.37284527013134333,-0.0019183900183354667,-0.023420238431697923,0.011899131263203938,-0.005047319703718085,-0.016706817699330367,0.009457183933637366,-0.001428518160502344,-0.006054627716849422,-0.007903654335258083,-0.007694835371074559,0.0007376600058279926,0.005505882018506674,0.0034111449295142777,0.024863220625259894,-0.002233870491767408,-0.006166843478447223,-0.003930891743240344,-0.009578892143689722,0.012977987305580708,-0.009051959994541182,0.03755315283199533
3.287,,-0.02021146756491033,0.33857316738769466,-0.013659802978722572,-0.027269344157722083,-0.00020902528662358261,-0.016180122862221615,-0.007207329717246073,0.012031021927205655,-0.0037208991472281712,0.006303684218590658,-0.04089723071888166,-0.019616971899481233,0.01508725560050261,0.013900487779501336,0.01735556995503367,0.02363717732998445,-0.039861837549601965,-0.017225605144895434,0.0053368923168044735,0.0015541439498513363,0.017700532605316774,-0.020228659518439534,0.053001060055716774
3.777,,-0.002820286221011934,0.18757001750074903,-0.04771976891181412,-0.09780584030038202,-0.0290593741053823,-0.04592887225451262,-0.0736446817180257,0.014460076539117449,0.001401131769938902,0.014645352867912687,-0.06808981903227602,-0.039041811226693895,0.041810597261308376,0.02888751931431752,0.038451814110992445,0.030507103994677934,-0.059152687090866386,-0.039987886072672826,0.015222457649074837,-0.0033688804922497387,0.022088249960143178,-0.045049859587624565,0.15179749193289216
4.276,,0.008436436800893026,0.19201413364173522,-0.07271005601171947,-0.11894184478183682,-0.051136383405103424,-0.07602125537259408,-0.10074743589787152,0.01994582496018617,0.0073881017987107505,0.03848556202203198,-0.11973864392100463,-0.0589755895139721,0.05689773757755229,0.050451444711871955,0.05715333631712452,0.04032116067291536,-0.1294831078486381,-0.05949599825161059,0.015773556558239428,-0.0014729144280052721,0.022013486993379905,-0.059690922337366545,0.21325626626832925
4.777,,0.008950987710869674,0.20006973485346513,-0.08424382177945068,-0.11369381609148049,-0.05844398285641737,-0.07565947930258306,-0.11515466747760487,0.02063460154845799,0.011098302019129877,0.047789936690109495,-0.11295630689864179,-0.05992693878056003,0.06300163473558076,0.05497438070025854,0.0663430891451918,0.03846820675592981,-0.1264512147369838,-0.056581437704864734,0.022752687980578258,0.012862415092168499,0.02480200108146263,-0.05919840747060492,0.23556531123974983
