Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.257,,0.051457449048264714,0.07089371192440204,-0.28864357318480144,-0.010875459361675084,-0.01767982703326663,-0.0017884018607580588,0.00015608842143530492,0.056243786086328504,0.09157637223679413,-0.016703440732657004,0.05020755703944848,0.01094036960196354,-0.008434153455015359,-0.005016931492466086,-0.006684461128402998,0.03774459537682083,0.055177330492010804,0.005968936730981997,0.009850762762384386,0.022970273375054535,0.03937741278703659,0.0031361919822327825,-0.009303706798797488
0.777,,0.05828750490942771,0.03527259481972623,-0.25636470782338855,0.00640552468609288,-0.02004240987938054,0.001052222482404196,0.009558106125071771,0.049280721841608734,0.07045888742405818,-0.006225934534566732,0.020759759254824494,-0.0012678545945388575,-0.0017580797553574028,-0.003892376150142747,-0.000918801782435471,0.029800714179797797,0.011935013286826536,-0.001441434505084132,-0.0007889422775686691,0.025338219768790655,0.040723234626105186,0.002212907903371808,-0.008711908485244238
1.277,,0.05408078392447848,0.0995372810296465,-0.22058151020899486,0.016382060750650997,-0.012747298887925152,0.0075223657275931095,-0.0029550315172628314,0.04093690726981773,0.05646180863661092,0.0018820849738117524,-0.005529071458544041,0.0011837311679697006,0.0005076965143736124,-0.0007987401127719907,0.0010103106505883882,0.02524426620836598,-0.0030948732268167643,0.004748557633573219,0.001031377090813185,0.024468000230594752,0.029908082376873507,-0.0007105627805940503,0.0026301170766767808
1.787,,0.039382239196519134,0.1676566490179492,-0.2030084358132515,0.010644859839395697,0.00735964165160615,0.011545439779244064,0.021886693271343308,0.035131184383806545,0.04034143881090141,-0.0027366416724224542,0.008050378688616404,0.0013585482262078827,-0.0007383994967523483,0.000513417202937055,-0.003703728320858778,0.020640863203057726,0.00450416829898383,0.0015384171497815607,-0.004030713818402271,0.013899573790062684,0.016480209875142225,0.0010336794070665131,-0.003823796287545516
2.278,,0.030439372115505656,0.24574188413926565,-0.21778684330849438,-0.01106799843369443,-0.00031103832987701625,-0.003734983429661569,-0.00013660402163856265,0.03271350775451514,0.04193531041620965,0.005177196855551087,-0.03142514139220243,-0.01834200995342723,0.010732729405751448,0.011733057405004643,0.011744057203247907,0.02891831976708104,-0.037934900044820044,-0.008774837679349648,-0.0018167316810158585,0.010828028877930688,0.022186242083579225,-0.01737745320928055,0.03757098507043795
2.787,,0.012791174013953893,0.27071951167025876,-0.22596072309404175,-0.04771840939294747,0.0011876321111178396,-0.011811365228964857,-0.013372639540519402,0.02957696607823534,0.042680890503075705,0.006068539573954081,-0.036471252683356256,-0.01965898804282423,0.01666129108374242,0.020114355014007556,0.01895555770931738,0.030573496441481017,-0.04098538484107581,-0.01896075437774069,0.0005519112534010181,0.0012737066235252714,0.01704070094164443,-0.017812034708517454,0.06330453578547213
3.277,,0.036815470282407725,0.17910170744647944,-0.21315018756592433,-0.06621416596720615,-0.021891426096784104,-0.021233395703580474,-0.031277882342602044,0.02991376316731285,0.03525704922359689,0.02223225896263212,-0.07524967909592112,-0.038915534185203465,0.033345774606189676,0.028801180119337712,0.04228302774610936,0.03877725510557651,-0.10347989862930879,-0.030627151594449696,0.0028458306634543146,0.011986999088975719,0.02196156631418272,-0.03994320532334266,0.11142860482186988
3.79,,0.045134407174983196,0.20477181827645508,-0.20698514786697877,-0.1302458526788515,-0.04805126941249021,-0.05210307537842293,-0.06669961946832334,0.03492154678009759,0.044214053504575086,0.02955184634416223,-0.10896470759859922,-0.05028132707755348,0.046840794293143306,0.044894062318471734,0.058715461427404234,0.04536453340530971,-0.13141458018401758,-0.048795292050925095,0.008887538103463268,0.018345875418298428,0.024476407208893658,-0.05762345428664027,0.16254827100325653
4.277,,0.05382935017125536,0.17935312458444497,-0.19995216437399016,-0.12544759397089278,-0.04714009411504737,-0.06227612694906844,-0.08066125898209128,0.03224575159264156,0.041858597682328795,0.03543553022852993,-0.11755340593516457,-0.05712031648499671,0.052142954012152076,0.04479405840539722,0.05692626928189656,0.04218831757909173,-0.16091882837040822,-0.05416472146577754,0.015862432435235205,0.021501511734419533,0.022858169364033915,-0.05621683590523821,0.15314399603634543
4.775,,0.07981028022099018,0.2047039790725173,-0.2037327671586055,-0.13027113147344238,-0.043929171147580715,-0.06322045243448955,-0.07617548195141537,0.028240748925634183,0.039581647797666895,0.04862017151477669,-0.153030992156806,-0.0743753647403077,0.0568673846933475,0.05080171735633432,0.06256870531699388,0.03869627098043456,-0.20260936280186573,-0.059371440040037825,0.017763050522837987,0.02914962944574017,0.020264719218155418,-0.059849087098661435,0.18139470189458246
5.285,,0.0653867455833526,0.2081020704470385,-0.1771425364727169,-0.13964339436875603,-0.04976157081906453,-0.049440119794059885,-0.05979208633666159,0.02953961854370161,0.03305160858916646,0.04559021968220681,-0.1713353233858676,-0.07505469221586425,0.05923851768214213,0.05289762149529697,0.06531047507304662,0.03891024522788992,-0.19114987029014918,-0.06380360369211215,0.021494352285478892,0.023669098563322707,0.026668501138090366,-0.06310355023738878,0.20116174286922014
5.778,,0.0528986535134194,0.1822836639456259,-0.16986860861539496,-0.14932742735161378,-0.061017065957097785,-0.07098956113070347,-0.0990048730933346,0.025715886514838537,0.03106931623187839,0.039217086452411565,-0.1509412542833278,-0.07277299501972304,0.06108541120718527,0.050471899136200475,0.06727865188191842,0.03190870106810233,-0.19306510385260864,-0.06509405875714899,0.021472678213969833,0.023067793880881784,0.02259747687705,-0.06723228920855544,0.18829038957279323
6.285,,0.03627537692214799,0.3050475483367237,-0.14937804389325604,-0.13756971031099785,-0.05573691097447214,-0.0591826968586471,-0.06610596429402314,0.023781468393781383,0.03595669147050766,0.04164159947310583,-0.1497878411865155,-0.06868720968564565,0.047233737041384706,0.04926761452364636,0.0625818994688356,0.03087557378837529,-0.19104938251566964,-0.06432031950443451,0.026461346123716433,0.023572097859399312,0.022803478040666778,-0.059832598129390055,0.1801377983301782
6.776,,0.025491627756908875,0.28864707402406603,-0.12801291713171595,-0.11059572354631514,-0.0399995862625738,-0.043691186085497526,-0.05215398355735894,0.021633834230527074,0.023733093785866105,0.028952825452879475,-0.13819174785531202,-0.056916865805921237,0.04722069390902061,0.0412994007547635,0.05681104736651322,0.02508760206886542,-0.15897632438530002,-0.051253117230172146,0.025530915166245914,0.005013904293253501,0.016394532632482875,-0.044658741038360976,0.13766751229396224
7.285,,0.04392548881838191,0.13661897070929743,-0.11252419937418676,-0.12905460101793087,-0.042954693571101786,-0.0424662837123551,-0.041725472283752146,0.023143742805674994,0.023033631847606123,0.03497826814894849,-0.15072995894620603,-0.06177902859266619,0.053778412061341006,0.04603851445040837,0.05945214377297918,0.03044864766845637,-0.17845329506561794,-0.054132539018848236,0.025954548325591378,0.011254723937426506,0.02282436436154426,-0.05519745901708093,0.17639930880093882
7.777,,0.01843755119593746,0.09401879003623768,-0.12967213949434472,-0.15137768431143855,-0.049798657480197434,-0.04500891265923845,-0.06083445984905086,0.023581895427712496,0.020387116516380623,0.025280090419944865,-0.1438762636012388,-0.0697845772147538,0.04891322676433255,0.04570287959353375,0.06411125933364646,0.03019300647668066,-0.16107813147403252,-0.06265228312801924,0.02925367404143468,0.0010961217127498887,0.02309979186814156,-0.058903002715957886,0.19039342289720726
8.277,,-0.005933169455916118,0.1045919208018933,-0.1330332122999771,-0.18079373283323327,-0.049619945268294205,-0.057211943458023724,-0.06524220194457953,0.019040177038521292,0.015968087845131932,0.022697197376794025,-0.13546497895275617,-0.06700016446508872,0.05956258830894924,0.051341778851001406,0.060797336293810525,0.03350325589018439,-0.17229597846606437,-0.07489747834610204,0.03162880604378281,0.002264768751990113,0.024672862591602677,-0.06810629319656875,0.19981520600536415
8.777,,-0.00658033074524251,0.06165162566016894,-0.12078963121541866,-0.15898466034313502,-0.0440383825693341,-0.04773625004026008,-0.05691952871028667,0.015356638581251828,0.015402710857027652,0.029403446258210113,-0.1490764092956052,-0.07392717602141344,0.05671322815420912,0.047490060675780224,0.06666063060009259,0.028835791492224306,-0.176451294354494,-0.06790411108119723,0.03125753624699607,0.00693283518033221,0.016161973288956022,-0.06195807405151094,0.1916620254070115
9.289,,-0.003667357776562014,0.05894590037721178,-0.08679707466843198,-0.153223293860601,-0.044724249252695886,-0.0443153096683932,-0.04810221752632174,0.014486327761674281,0.020263444321455524,0.0328228456632885,-0.14503345764969072,-0.07000464482339337,0.05311909700303518,0.047065235265671565,0.05957763625210749,0.02494275537660513,-0.18796318603568618,-0.06353246244748291,0.02909212994043392,0.006662601131076163,0.019535977013981316,-0.05552826920249765,0.1660350772397872
9.777,,-0.014042098191402999,0.06158311273082183,-0.06656711753897243,-0.1511094054595851,-0.03483478713468682,-0.03787657720324845,-0.05096996155732518,0.009201001265057875,0.017688969863400537,0.02584612969722897,-0.13676121763398194,-0.059760843843769465,0.04326099859717963,0.04084022729715609,0.05789569965491978,0.021681596919159628,-0.15836195919773857,-0.057137017343914145,0.028033206932034885,-0.0020793234947921267,0.0129744510819852,-0.05132396967953706,0.1628813511946566
10.277,,0.0,0.10856998716848343,-0.06134182451905861,-0.1407299888685889,-0.04979540896748538,-0.047233928412972415,-0.07064618063760338,0.008403201663088581,0.011719845467102055,0.026362192374898695,-0.1290786488848895,-0.05529003041255588,0.053628967160521526,0.03684797162812071,0.053968888957016646,0.01937675996990424,-0.1610298875770213,-0.05590312736118365,0.0227429064326404,0.0015588128563460313,0.013446046063660086,-0.046284919637581384,0.16620458140740002
10.776,,0.011509537583810622,0.28452938398568106,-0.018866762753822913,-0.10326359403924393,-0.021241610194156182,-0.02557787886906758,-0.04236783191705356,0.0023874056970094528,0.007636749966864934,0.022789003160309962,-0.12127991345535913,-0.0478449956628842,0.040218695482557076,0.03431633199637482,0.042983649618113205,0.013639507936699241,-0.1474318268663055,-0.042309833209102976,0.018287382501234285,0.0003299392470516005,0.007534717579640527,-0.03764350177004715,0.1249641897706645
11.276,,0.006811369517883471,0.34112131658580797,-0.01353972400834168,-0.08752385512926855,-0.00034140175735694866,-0.0189038825430322,-0.056756220137710624,-0.00020760049539216615,-6.469751582854816e-05,0.009069137823963878,-0.08515058438701885,-0.02905204095002112,0.031006870318260438,0.02362799507764905,0.03204887302364454,0.011434590621340744,-0.09617825277942647,-0.031735607613441005,0.010549447052951041,-0.014665300085399775,-0.00199275111268494,-0.0269860450616577,0.10733579778030315
