Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 [],ROI.24 [],ROI.25 []
0.257,0.07813569446362184,0.034029577365294945,0.09538021083153882,0.07919584377565006,0.07094493441040373,0.10728386614541165,0.14702443304670532,0.21544645706223456,0.04459865894562632,0.06922836494625462,0.019562360076559253,0.006365277544988516,0.0227420267429166,0.00619388193875086,0.010810201065462216,0.00922746191370259,0.04083471497095714,0.013790982074949209,0.05472662986584902,0.0249338159084949,0.07703204201696628,0.03286412624594943,0.10846769268276786,,0.07208019014114678,0.02649683659789488
0.783,0.07819895303393198,0.02945437864110681,0.08591752450525568,0.08475908170171426,0.049877868759800444,0.08993347408495708,0.10599180804286679,0.12716823253272017,0.041122277224967065,0.05873321001298148,0.021952619093473333,0.028524537943978755,0.044119551000309454,0.007717461397646459,0.009589967993221055,0.0070424550726363565,0.03536876627532267,0.021796266669159996,0.03873388737787428,0.02296733724802354,0.07651400058613694,0.026837208043254752,0.08784019606540028,,0.058904959770474524,0.02269758554899646
1.276,0.07232763491820879,0.023231835646367587,0.06171036839485076,0.07811093084325006,0.05230664354395927,0.08035766577210109,0.09122198321941354,0.1152394577175419,0.034575947890543864,0.04412622786982739,0.01806101448687775,0.02105593460536613,0.029787512571909217,0.002709634195356662,0.009032649474007323,0.006163071543030163,0.033009894002134124,0.015119888594039612,0.026443328949886,0.020109384320240925,0.06807215641654116,0.020098733493378266,0.08228262155661578,,0.05457250533893658,0.0209111015307905
1.794,0.059945380070870316,0.021679711092517803,0.042898756372289445,0.07902431107041083,0.04458324657048292,0.06515879004427161,0.07111672119962723,0.1090196308250889,0.030599461392244485,0.037288125007754525,0.01956780412379108,0.02715269167323916,0.02934378498649543,0.002965429029083034,0.0057139406719808085,0.0037947173644456954,0.034936886820329076,0.021854343964794826,0.05176238623945995,0.012936008028772636,0.05986320788338725,0.019064805318503193,0.07475508078303317,,0.055663641645385654,0.013588204237164555
2.276,0.054924748312004786,0.01454827515799769,0.06646897055583138,0.07006364228640322,0.04080946194873058,0.06437027456424169,0.07957544423694332,0.13259097815417664,0.030094709114048386,0.03629265177258002,0.01686301247698954,0.02303535105488828,0.03725257214951532,0.0037427855325892043,0.008073584280144333,0.0052917374047130525,0.033548698976450714,0.021784060323950052,0.049662436294796206,0.011110407946708784,0.06366496501935619,0.019033560563287373,0.09364442099736364,,0.05058077335830259,0.014336987890980547
2.787,0.04737682334793339,0.011848567073315795,0.06277416491422189,0.0716085859810954,0.04483132719423328,0.04765447128395234,0.05988320489766781,0.09276868084738173,0.029231109780421944,0.03586136139772474,0.017938866636666433,0.028758949828508504,0.044638015763729534,0.004021961129452865,0.008080231029853772,0.004795431014868519,0.03057928960175565,0.024616118397361362,0.0436177395797323,0.011740879183573407,0.05585615927424848,0.01853743501322714,0.08394898997206128,,0.04605699907803686,0.014670178901958403
3.277,0.046260516300380694,0.0064211628504777215,0.0759299037533732,0.08692040889730186,0.05090671641684852,0.062007802735665744,0.04828347105022024,0.07452136080704354,0.027286126221619467,0.03172703307639818,0.01682655534518849,0.023861930996052067,0.03506546975945179,0.00743963871401149,0.009819459681882768,0.005059995124959926,0.0275049942636833,0.01973442728025745,0.07430855306352693,0.009674573813654394,0.05705695090343776,0.020594453803403974,0.08314698067362837,,0.04223011262578169,0.014969245264955595
3.788,0.029838994626714587,0.006386622050089557,0.06316767079493701,0.05773450383181332,0.04100558193730728,0.030506297509873805,0.06304948224118866,0.0849054750750581,0.01960117848871632,0.029671430948280467,0.016791377332494757,0.022286344275693624,0.03375254564475789,0.006603859139674046,0.007736163440894741,0.004660968223831276,0.023537354849793104,0.02124774597365271,0.04752864700584595,0.006536776894848982,0.05576842164821582,0.021412577315427873,0.06635795535594528,,0.03813928484408481,0.009699394031423463
4.276,0.01967575502066847,0.009437635883830377,0.04191661474125991,0.07025495262188146,0.043788265456757854,0.04739158209485974,0.04699341207114414,0.08115510828006281,0.014153446655181137,0.021753371444217653,0.01552376729806172,0.01805822433742009,0.027245136155503318,0.004641247727771707,0.006628250420726141,0.004684401138679395,0.021129396708917923,0.013464463739700613,0.048847824176574524,0.011669273670700068,0.0500472586935289,0.01764659859152724,0.05645604354098837,,0.03961851790969809,0.007341924735168174
4.778,0.023452256774639215,0.012619584334355735,0.04254979752833721,0.08309198634516214,0.04756798690939372,0.03062872316653341,0.057023376484604336,0.08114173679492491,0.01313943100823862,0.02369613857247521,0.01822063468824814,0.020427790612213788,0.03604182931534278,0.005138202671904741,0.007514181030886135,0.005754546840100055,0.02141923579098958,0.020442932767601542,0.07540212067595087,0.013657383600499493,0.05634967509067969,0.016760548462374382,0.0819515087470492,,0.04265415509162728,0.005906222444833908
5.287,0.016789646474425948,0.008064555332899003,0.04645253186355573,0.08258281470720474,0.036629270121014725,0.02033145641294499,0.04574780789256277,0.07988767823344013,0.011503039223054387,0.017984090385832176,0.013893964478226441,0.013527951028117947,0.027815095335802693,0.004047234308977015,0.004231331314837265,0.0007056900763329466,0.01811860925955956,0.01152665332964924,0.055601647610301945,0.013089988620348858,0.05319990540495109,0.008926099862818115,0.060292020734221484,,0.046571222400323076,0.006038593109028935
5.777,0.017008883270614495,0.0195417917196585,0.028584487822356792,0.0755947530094177,0.035281823382788076,0.02485641520299224,0.015000463904972328,0.03599168401928854,0.010623528192316736,0.011880031208646658,0.01216730560126484,0.002722213705661005,0.01963049048922371,-0.0001590237082947629,0.0019443687673272097,0.00014016219666185072,0.014831472976642434,0.0065687712088883885,0.04136100663067757,0.010691421373308675,0.05200123965388685,0.00766203132276651,0.05529092355642283,,0.027088954312167596,0.0077913109408237705
6.276,0.03227436523717122,0.027549898144402455,0.08755315078038955,0.09154201339886986,0.038119416003389674,0.031049059420502272,0.04214616881559727,0.07181996191698649,0.01092332067269056,0.015368059565685852,0.01646721788598676,0.015474515157952246,0.03563932494386077,0.005003088995024849,0.00559002516957573,0.0003001631508073743,0.01766839489874518,0.01677876324814199,0.06512937939024774,0.009181855838101332,0.0636026210659884,0.0106867230825562,0.08280233772457574,,0.01643098531365827,0.0062454888968086035
6.777,0.04437122961818359,0.02651857645853778,0.11409993873308948,0.09803430190724663,0.03254587496712894,0.03568317214962635,0.028039178825766536,0.08178660451187766,0.00921137587014106,0.011971514169092094,0.019698088986722612,0.020187740229279248,0.02221681123944145,-0.0001414344820296124,0.006700031804809048,0.0017105484777707215,0.01884900753320451,0.015749383755065884,0.03964095492770232,0.008365016687944808,0.07381803802303409,0.009706629312805483,0.06263476467813502,,0.031036528044404477,0.006625106363173852
7.288,0.041663797259617316,0.026304672247923544,0.11002778371323864,0.11457110954956456,0.037136258472905796,0.012959480436826631,0.027457717259158968,0.07029779768786461,0.008382479707550605,0.012598807733226202,0.018400199349041912,0.018775389080686634,0.025391964145401437,0.004172713243559983,0.004799665873294341,0.0027471278293226937,0.01766263383804001,0.021671024616356123,0.025033234383955907,0.0037611773035117683,0.07225587012129189,0.008622547186225817,0.05641599807422279,,0.03356535190886072,0.004816899596845623
7.778,0.042184465083176616,0.02712140552947556,0.11399012442102541,0.098498470691898,0.02256880169042265,0.03534089127355183,0.028881847520358227,0.07520816505019794,0.007385381264319173,0.007186130798966949,0.020130542875678344,0.034850679022742276,0.04037245253706861,0.004875487490606193,0.007222645886962524,0.0036236015119929365,0.016760828844239007,0.02910997161726773,0.04233134176668861,0.0038501099993822345,0.06499109937454899,0.007401104097664975,0.047242687064925494,,0.0320856451670179,0.0066710274884725414
