ROI,spike_time_s,latency_s,stim_window_start_s,stim_window_end_s
ROI.04 [],82.277,0.0,80,100
ROI.12 [],65.278,15.278000000000006,30,50
ROI.12 [],95.277,0.0,80,100
ROI.13 [],33.778,0.0,30,50
ROI.13 [],39.289,0.0,30,50
ROI.13 [],48.287,0.0,30,50
ROI.13 [],61.777,11.777000000000001,30,50
ROI.13 [],71.784,21.784000000000006,30,50
ROI.13 [],83.778,0.0,80,100
ROI.13 [],93.786,0.0,80,100
ROI.13 [],111.778,11.778000000000006,80,100
ROI.13 [],135.777,0.0,130,150
ROI.13 [],147.277,0.0,130,150
ROI.13 [],188.287,38.287000000000006,130,150
ROI.17 [],157.779,7.778999999999996,130,150
ROI.18 [],47.777,0.0,30,50
ROI.18 [],65.278,15.278000000000006,30,50
ROI.18 [],95.277,0.0,80,100
ROI.18 [],136.778,0.0,130,150
ROI.18 [],147.277,0.0,130,150
