Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.257,-0.42149347297759665,0.27451672077761763,-1.649909191349998,-0.043571814820714885,-0.04024513651032195,-0.09624124256430518,-0.041448122129946884,-0.06367426771308742,0.08775955860333129,0.09709316557529864,0.10398212969918165,-0.03995295627165922,-0.025757346048138986,0.022808606857019378,0.03557754309276243,0.02331497900142868,0.13592684507541436,-0.05711746087242617,-0.024037072918734054,0.06105237404010512,0.1308334972643567,0.1283785449073729,-0.015509635077255848,
0.777,-0.3720417217380611,0.29723542053631247,-1.4098179327044273,-0.058775435460129276,-0.04341019215675729,-0.09612536143287465,-0.03766330514396157,-0.03815177000712833,0.07893550279577452,0.09049316133487081,0.12191205549883871,-0.051021833246014385,-0.03841912822834113,0.043562105560011555,0.047360252483069215,0.03748495091758136,0.14198715859426894,-0.07157598230761548,-0.030938850229436363,0.05320298060878509,0.12123612768972178,0.12484816969217041,-0.024854537522993846,
1.291,-0.306473249461392,0.23590652690867017,-1.260444469276625,-0.04471084390801884,-0.0339581981233665,-0.08166674085736277,-0.028666872894249736,-0.028932842240006366,0.06600282347856096,0.0833888058805304,0.10501895508782923,-0.050464452118715135,-0.035826641978349574,0.03335995613381271,0.037300062581558935,0.027441854904082266,0.12456793564943436,-0.06342980257411747,-0.02439742303551679,0.04240835005431079,0.10493206986754887,0.1061781199132477,-0.01741535266485489,
1.776,-0.2957516198576248,0.16994331859106407,-1.201140720992229,-0.05135816071069556,-0.02510663643469042,-0.08123276619147518,-0.03581196148223712,-0.060730583941177474,0.06624904267387881,0.06820811263192048,0.09966779425643195,-0.05928076844900729,-0.027625449634691907,0.03422712457821041,0.03805366746594962,0.027937450315470798,0.11511466210632638,-0.06403915455404657,-0.02328978290489412,0.03673810029371067,0.10476085940209175,0.10523417155879641,-0.014790792305978068,
2.286,-0.28049058445744945,0.1209001700464424,-1.150865475726516,-0.040003479057500575,-0.030361331069272912,-0.06241304353635055,-0.02736100899314899,-0.034961364047188595,0.05854110633686123,0.05174308737925489,0.07955432955920605,-0.029517089838827493,-0.021226722479731827,0.01497068169028797,0.028335097189752245,0.02591852948875281,0.10290354321984432,-0.042759142789570596,-0.02182105493703751,0.028048465631891843,0.08135026013909429,0.0812631143958957,-0.015096918856578111,
2.777,-0.275770649104147,0.09005640012347772,-1.1223381181803285,-0.03746374369775921,-0.0313819916195364,-0.05790166388241124,-0.026848993365006756,-0.040911377329726786,0.0525851088665013,0.04750205258852145,0.06945590833966513,-0.03806870175015657,-0.02544297911536742,0.014927377715664748,0.03241978861129415,0.016660382930333114,0.09875023846573368,-0.046788159000455944,-0.022252003340553394,0.022794964093821868,0.060345058832037085,0.0792855909395378,-0.014647099927831224,
3.287,-0.26531657671852327,0.07441082740827301,-1.0505943726407017,-0.04344886932712732,-0.03069625165297462,-0.06250160789548075,-0.03193776694078705,-0.031146712801845142,0.053927838411064605,0.04233960584841082,0.08417491459061485,-0.05358534122104853,-0.031068021675526414,0.0328649138202271,0.041658192635885605,0.03200586294595477,0.09872052824478286,-0.06305247893572846,-0.028955174374741533,0.03134028543778681,0.07331798537279027,0.0824028758994548,-0.020626413568922787,
3.777,-0.19638587614004724,0.046234781027866025,-0.6882968803647952,-0.03970439218017342,-0.039790591896467685,-0.05664907456757071,-0.031952302361905105,-0.055926985642296985,0.044969694842919454,0.03378425021058055,0.056064047124873846,-0.03574893724625924,-0.022953128462645547,0.03402047101268717,0.03134790401074472,0.02086254328572764,0.08836127891242965,-0.035315312234460015,-0.026836038514973733,0.02583690534073211,0.04363928185625486,0.0704361428237835,-0.01983719577272205,
4.276,-0.15810552924788052,0.04391163427436417,-0.5878287272105364,-0.04125519347077798,-0.031549027389265495,-0.05699031490039553,-0.04076178852886607,-0.06166009946212449,0.044281316561248334,0.03170388835344607,0.06702116900083296,-0.04569047021287209,-0.025898012698247715,0.03226351509446906,0.04105612776016229,0.021797436271833552,0.09217698920502351,-0.050793992084822166,-0.030052790528840433,0.015543777645042143,0.0319534252289756,0.059863756451759176,-0.020473718723624915,
4.777,-0.1484897640373981,0.05253773053555424,-0.5578301128288422,-0.04620693995199576,-0.020223009566474607,-0.05826881227548389,-0.03530390332049467,-0.06672248247539711,0.042786893019817585,0.032585420950943,0.07259898001190726,-0.033523048676107524,-0.021197628877996935,0.03211252471327285,0.04075309238462264,0.02768659194594555,0.08755082919024813,-0.040140830254455626,-0.02342026056151785,0.0201113041238925,0.047865267613198606,0.06072036020058431,-0.015214533116063408,
