Time (s),ROI.01 [],ROI.02 [],ROI.03 [],ROI.04 [],ROI.05 [],ROI.06 [],ROI.07 [],ROI.08 [],ROI.09 [],ROI.10 [],ROI.11 [],ROI.12 [],ROI.13 [],ROI.14 [],ROI.15 [],ROI.16 [],ROI.17 [],ROI.18 [],ROI.19 [],ROI.20 [],ROI.21 [],ROI.22 [],ROI.23 [],ROI.000 []
0.258,-0.48582531488779956,0.5151573792387077,-2.8230150533773575,0.03196896662547788,-0.022556645411573383,-0.06233626861052811,-0.03718528973422222,-0.0410938059524395,0.11162277066441806,0.13036248771230713,0.10509663510877189,-0.01758283826106,-0.013742081057519001,0.02313218756741191,0.028414271191667662,0.025581745029625364,0.11396262060172431,-0.04287740479021431,-0.017252712645746227,0.058122326878885924,0.10503684813511374,0.15332490932343343,-0.020471265484965712,
0.778,-0.4605759482646649,0.4695508777449562,-2.543435360416561,-0.0010753107153455965,-0.015421469157809146,-0.06246030467372154,-0.04402242775804711,-0.048225586719050265,0.11432012121141374,0.11709636661059172,0.07863959644764085,-0.014441207614144526,-0.018532454554181236,0.027468947079408515,0.02608154342434814,0.029230402713809677,0.0948102058124859,-0.027045033549003117,-0.009133288604985888,0.04673087912564377,0.09002264297062007,0.13411811571850674,-0.019754359074101783,
1.281,-0.4312318204881814,0.4165666274951788,-2.3115453575647082,-0.002470307927513052,-0.018124436320169805,-0.0570095287512119,-0.03916187068755581,-0.04875917701309547,0.09892293858156359,0.10710565847160797,0.06885377091062034,-0.024376392923173888,-0.021899108255724845,0.005425758009402406,0.00819168799923964,0.006318303405073666,0.08774089609043097,-0.02975172021706016,-0.016393990920495788,0.049434868026507484,0.09775073653240964,0.13195456131818162,-0.018104684134634556,
1.788,-0.4560822514435383,0.4432864616300477,-2.331221291789949,-0.009195999750653772,-0.02148824073849761,-0.06913633394158977,-0.047551238865174775,-0.062080053098204094,0.1001875177789055,0.10355584182651437,0.09120692056793907,-0.03750429323625335,-0.02195404909961386,0.02682402386668938,0.02520621452553142,0.039244705387810844,0.09248829779058139,-0.05498808454748737,-0.019539207445845704,0.04609553645977949,0.11727846727889892,0.13454281701883944,-0.016527590943385437,
2.276,-0.39949907366408094,0.32797849838916626,-2.1335272374207466,-0.022176897258574413,-0.013792668358260339,-0.0535031646066106,-0.033075546240980656,-0.04795238152856501,0.08846396053614845,0.08743996651761556,0.04599456788142562,-0.01540298074267944,-0.013445733178507035,0.022744880685720194,0.007665316507696832,0.005183783256074687,0.07023076810763156,-0.017594736564213287,-0.008372680228691868,0.041440681859910886,0.09634765447637553,0.11878370088820114,-0.019277438928276026,
2.776,-0.3761488073958276,0.32828546380796203,-1.9412176042398235,-0.006737738780132669,-0.014463600336973283,-0.04135385738575753,-0.030586930115172283,-0.02751677920658879,0.09156804341171294,0.07875512345104202,0.0575882894546189,-0.031380942895622814,-0.01296813993189088,0.008357319294286309,0.019024090986470742,0.0010055859978719607,0.054778190027853134,-0.028795192017542336,-0.010757459585127674,0.03444603715264334,0.09468975661831362,0.10637348576259524,-0.011141694384469238,
3.293,-0.3515969604566401,0.32717919863104494,-1.6952521530926277,-0.019162384497496188,-0.004007157065935149,-0.04403705473439329,-0.02837133646665918,-0.021317521527890956,0.0821574725583227,0.07834768523354821,0.07549755501852659,-0.032109937018085184,-0.01282612661774013,0.020293471728297117,0.02284294702116156,0.0035065545036996847,0.060836253400259256,-0.029416371620396925,-0.013992387996161487,0.031566938395883766,0.10348694618395314,0.113841283443911,-0.013920371892366393,
3.777,-0.30604660784189885,0.24820356547130523,-1.426225288779073,-2.804941962641877e-05,-0.008662908011827472,-0.03296918316827126,-0.020728116558722122,-0.02329989309633832,0.08097541909919853,0.07224735695736963,0.04867157560655234,-4.562531730046499e-05,-0.004125416100069591,0.007297940510262377,0.006253286977028799,-0.01438687904167425,0.04427491758505624,-0.0006033978817108201,-0.006013657544421705,0.020182793051644585,0.07310596542665443,0.09815286263837567,-0.005267082944585894,
4.275,-0.3387623919209797,0.3082743223308586,-1.3482147651253897,-0.03289936202202162,-0.034439036304346825,-0.04169048263598068,-0.03242792535419512,-0.03530011651519893,0.07734613570005208,0.06839705378165685,0.06792954987560224,-0.013134824811624098,-0.018163986683081775,0.013016719479409343,0.02250324941623958,0.006395208189047941,0.04990376972403279,-0.02987340254087831,-0.01632163033879857,0.030415873303982776,0.10685741881532652,0.09770145465368306,-0.022917345016569595,
4.786,-0.3245315032683359,0.26303166228688235,-1.174243525335962,-0.03325676539948936,-0.03653009777306813,-0.04182035261101803,-0.039147437437692265,-0.05091378970918156,0.08230079545922493,0.06741242623358519,0.059597147152067265,-0.022434931856278595,-0.014614129566433971,0.029600657312959612,0.02735437179615879,0.026176523566801585,0.0556243869121552,-0.008166671306955097,-0.019382771478756566,0.03790526211159406,0.08879294424525803,0.10486229994203972,-0.024679771514557993,
5.278,-0.26274086646873696,0.22714364964951902,-1.0033810031983934,-0.009997477876455886,-0.016922296426440754,-0.037620936257588375,-0.025545057447223185,-0.034377200732396196,0.08610045158321701,0.05985889446702493,0.07719207210207958,-0.00823099381806669,-0.0042784209514273456,0.02495971613978602,0.021950698040772855,0.0346053734746142,0.049608449040320614,-0.016283088821724318,-0.010098280404211965,0.031487954589840765,0.11163952829859472,0.09472641609022873,-0.012125298266077325,
5.775,-0.23041757557935377,0.21324715864942909,-0.9190950344984254,-0.002394718006106598,-0.011217264747076239,-0.035599095415616566,-0.022637427579290846,-0.023745695997629872,0.08255838761595481,0.05993785326422755,0.07031672069704471,-0.014111584207640812,-0.009488620855281666,0.033551807684037135,0.02704851755015546,0.012873181027165849,0.04574187514464399,-0.025860026086236772,-0.011010803538613799,0.03525513065254263,0.10737023256734785,0.0893119696598446,-0.016195861700739212,
6.285,-0.2053716781013147,0.182017539657645,-0.6374131342013947,0.0009372797958075142,-0.007395642788742817,-0.016882912900924828,-0.025615970787612154,-0.0440059396106383,0.07403113378888844,0.05416138199296671,0.05641255184959685,-0.008068092027498374,-0.0016699501207731848,0.020253723014020668,0.02659573842188768,0.013192846458416927,0.05993983408701115,-0.008360252627959556,-0.010770381680584824,0.03152242897900836,0.10415585737004127,0.08453371294727235,-0.006698365544099337,
6.775,-0.18442575285804155,0.22230869542015683,-0.6385500373029732,-0.010487946620972589,-0.020973634190364257,-0.03511021866480634,-0.03229812222940806,-0.04589393586234071,0.06983162960137788,0.04903511433866634,0.0674846177181169,-0.01850840141014338,-0.012503966177225294,0.04170483384171715,0.027821360629970836,0.03251051777021101,0.05999851896144961,-0.02045254964087437,-0.02012669927823335,0.032600409565123,0.09171806970024807,0.08580106323108505,-0.013060813173960644,
7.285,-0.2011175232489914,0.1871003695873634,-0.748103855185028,-0.0015301213528961634,-0.0008788785603910136,-0.02306396756824847,-0.028915853226338814,-0.042605814489774206,0.0660129155456788,0.05614915077232794,0.05973956143119116,-0.013696021139320572,-0.006322564622723836,0.015177457886041364,0.021512712623186027,0.016042742149679167,0.04911196341006721,-0.005250042134374179,-0.009575711717569345,0.03076027211811939,0.104103647274064,0.07879578497356064,-0.005405396517467447,
7.776,-0.17218260756409673,0.16274011204185565,-0.6578526439725803,0.0015552366940538803,0.011920833786705083,-0.02484677715602167,-0.019033280267024524,-0.019666014237321144,0.060058175734895115,0.05343543528834129,0.04023506553694639,-0.015392005286314835,-0.0001858946729365793,0.009353482537822035,0.012724701546554053,-0.002346756066250975,0.04304593172696414,-0.003683976385591462,-0.002779033816863467,0.01762402844903013,0.07820284516495771,0.06898138179851583,-0.003458131163118212,
8.277,-0.1784513811410476,0.2204489913564528,-0.7140762045221297,-0.027299435571186963,-0.003494716211992139,-0.018876413675273963,-0.02399315364483625,-0.03061806263450129,0.05984216281365229,0.053715557664523655,0.06072522763554908,-0.030582436791945975,-0.01133435690068839,0.033518134707519166,0.02270741498594775,0.02118334836755698,0.048702837021635366,-0.02467280036600987,-0.009359364993073192,0.032035248371383884,0.06284603728536074,0.06979352177675155,-0.010784859769642047,
8.777,-0.17476629546841782,0.21248123952792683,-0.5618129167233379,-0.01636828835250102,0.001392169494579713,-0.01842330406959268,-0.020387539367102747,-0.010662821299156968,0.05484482941852869,0.047018258388595136,0.06458385572003426,-0.025938094349077585,-0.004862483429122312,0.02204548569075042,0.017774472683167536,0.025025981203753406,0.04085020406551063,-0.030855043355810824,-0.009875484990849306,0.027187500494507154,0.07466133003716223,0.07299367850395809,-0.0123156725768703,
